book,chunk_id,text,v,a,d,n_tokens,n_hits,coverage,valence_only,v01,a01,d01
Pride and Prejudice.clean,1857,"home immediately. Conceal the unhappy truth as long as it is possible. I know it cannot be long."" He readily assured her of his secrecy, again expressed his sorrow for her distress, wished it a happier conclusion than there was at present reason to hope, and, leaving his compliments for her relations, with only one serious parting look, went away. As he quitted the room, Elizabeth felt how improbable it was that they should ever see each other again on such terms of cordiality as had marked their several meetings in Derbyshire; and as she threw a retrospective glance over the whole of their acquaintance, so full of contradictions and varieties, sighed at the perverseness of those feelings which would now have promoted its continuance, and would formerly have rejoiced in its termination.",0.04851,-0.100302,0.062604,130,96,0.738462,0.04851,0.524255,0.449849,0.531302
Pride and Prejudice.clean,1858,"should ever see each other again on such terms of cordiality as had marked their several meetings in Derbyshire; and as she threw a retrospective glance over the whole of their acquaintance, so full of contradictions and varieties, sighed at the perverseness of those feelings which would now have promoted its continuance, and would formerly have rejoiced in its termination. If gratitude and esteem are good foundations of affection, Elizabeth's change of sentiment will be neither improbable nor faulty.",0.157732,-0.088196,0.082786,77,56,0.727273,0.157732,0.578866,0.45590200000000003,0.541393
Pride and Prejudice.clean,1859,"and as she threw a retrospective glance over the whole of their acquaintance, so full of contradictions and varieties, sighed at the perverseness of those feelings which would now have promoted its continuance, and would formerly have rejoiced in its termination. If gratitude and esteem are good foundations of affection, Elizabeth's change of sentiment will be neither improbable nor faulty. But if otherwise, if the regard springing from such sources is unreasonable or unnatural, in comparison of what is so often described as arising on a first interview with its object, and even before two words have been exchanged, nothing can be said in her defence, except that she had given somewhat of a trial to the latter method, in her partiality for Wickham, and that its ill success might, perhaps, authorize her to seek the other less interesting mode of attachment.",0.085082,-0.07452,0.037714,137,98,0.715328,0.085082,0.542541,0.46274,0.518857
Pride and Prejudice.clean,1860,"as arising on a first interview with its object, and even before two words have been exchanged, nothing can be said in her defence, except that she had given somewhat of a trial to the latter method, in her partiality for Wickham, and that its ill success might, perhaps, authorize her to seek the other less interesting mode of attachment. Be that as it may, she saw him go with regret; and in this early example of what Lydia's infamy must produce, found additional anguish as she reflected on that wretched business. Never since reading Jane's second letter had she entertained a hope of Wickham's meaning to marry her.",0.057573,-0.072387,0.0028,104,75,0.721154,0.057573,0.5287865,0.4638065,0.5014
Pride and Prejudice.clean,1861,"authorize her to seek the other less interesting mode of attachment. Be that as it may, she saw him go with regret; and in this early example of what Lydia's infamy must produce, found additional anguish as she reflected on that wretched business. Never since reading Jane's second letter had she entertained a hope of Wickham's meaning to marry her. No one but Jane, she thought, could flatter herself with such an expectation. Surprise was the least of all her feelings on this development.",0.102484,-0.059032,-0.002839,83,62,0.746988,0.102484,0.551242,0.470484,0.4985805
Pride and Prejudice.clean,1862,"this early example of what Lydia's infamy must produce, found additional anguish as she reflected on that wretched business. Never since reading Jane's second letter had she entertained a hope of Wickham's meaning to marry her. No one but Jane, she thought, could flatter herself with such an expectation. Surprise was the least of all her feelings on this development. While the contents of the first letter remained on her mind, she was all surprise, all astonishment, that Wickham should marry a girl whom it was impossible he could marry for money; and how Lydia could ever have attached him had appeared incomprehensible. But now it was all too natural.",0.126506,-0.037215,0.039633,108,79,0.731481,0.126506,0.563253,0.4813925,0.5198165
Pride and Prejudice.clean,1863,"was the least of all her feelings on this development. While the contents of the first letter remained on her mind, she was all surprise, all astonishment, that Wickham should marry a girl whom it was impossible he could marry for money; and how Lydia could ever have attached him had appeared incomprehensible. But now it was all too natural. For such an attachment as this, she might have sufficient charms; and though she did not suppose Lydia to be deliberately engaging in an elopement, without the intention of marriage, she had no difficulty in believing that neither her virtue nor her understanding would preserve her from falling an easy prey.",0.101627,-0.020467,0.092373,109,75,0.688073,0.101627,0.5508135,0.4897665,0.5461865
Pride and Prejudice.clean,1864,"appeared incomprehensible. But now it was all too natural. For such an attachment as this, she might have sufficient charms; and though she did not suppose Lydia to be deliberately engaging in an elopement, without the intention of marriage, she had no difficulty in believing that neither her virtue nor her understanding would preserve her from falling an easy prey. She had never perceived, while the regiment was in Hertfordshire, that Lydia had any partiality for him; but she was convinced that Lydia had wanted only encouragement to attach herself to anybody. Sometimes one officer, sometimes another, had been her favourite, as their attentions raised them in her opinion. Her affections had been continually fluctuating, but never without an object.",0.07616,-0.05592,0.08792,119,75,0.630252,0.07616,0.53808,0.47204,0.54396
Pride and Prejudice.clean,1865,"She had never perceived, while the regiment was in Hertfordshire, that Lydia had any partiality for him; but she was convinced that Lydia had wanted only encouragement to attach herself to anybody. Sometimes one officer, sometimes another, had been her favourite, as their attentions raised them in her opinion. Her affections had been continually fluctuating, but never without an object. The mischief of neglect and mistaken indulgence towards such a girl--oh! how acutely did she now feel it!",0.03751,-0.039735,0.038531,78,49,0.628205,0.03751,0.518755,0.4801325,0.5192655
Pride and Prejudice.clean,1866,"she was convinced that Lydia had wanted only encouragement to attach herself to anybody. Sometimes one officer, sometimes another, had been her favourite, as their attentions raised them in her opinion. Her affections had been continually fluctuating, but never without an object. The mischief of neglect and mistaken indulgence towards such a girl--oh! how acutely did she now feel it! She was wild to be at home--to hear, to see, to be upon the spot to share with Jane in the cares that must now fall wholly upon her, in a family so deranged; a father absent, a mother incapable of exertion, and requiring constant attendance; and though almost persuaded that nothing could be done for Lydia, her uncle's interference seemed of the utmost importance, and till he entered the room the misery of her impatience was severe.",0.066753,-0.045462,0.01457,136,93,0.683824,0.066753,0.5333765,0.477269,0.507285
Pride and Prejudice.clean,1867,"Jane in the cares that must now fall wholly upon her, in a family so deranged; a father absent, a mother incapable of exertion, and requiring constant attendance; and though almost persuaded that nothing could be done for Lydia, her uncle's interference seemed of the utmost importance, and till he entered the room the misery of her impatience was severe. Mr. and Mrs. Gardiner had hurried back in alarm, supposing, by the servant's account, that their niece was taken suddenly ill; but satisfying them instantly on that head, she eagerly communicated the cause of their summons, reading the two letters aloud, and dwelling on the postscript of the last with trembling energy.",0.053468,0.016857,-0.011974,110,77,0.7,0.053468,0.526734,0.5084285,0.494013
Pride and Prejudice.clean,1868,"room the misery of her impatience was severe. Mr. and Mrs. Gardiner had hurried back in alarm, supposing, by the servant's account, that their niece was taken suddenly ill; but satisfying them instantly on that head, she eagerly communicated the cause of their summons, reading the two letters aloud, and dwelling on the postscript of the last with trembling energy. Though Lydia had never been a favourite with them, Mr. and Mrs. Gardiner could not but be deeply affected. Not Lydia only, but all were concerned in it; and after the first exclamations of surprise and horror, Mr. Gardiner readily promised every assistance in his power.",0.016292,0.018778,0.004444,105,72,0.685714,0.016292,0.508146,0.509389,0.502222
Pride and Prejudice.clean,1869,"two letters aloud, and dwelling on the postscript of the last with trembling energy. Though Lydia had never been a favourite with them, Mr. and Mrs. Gardiner could not but be deeply affected. Not Lydia only, but all were concerned in it; and after the first exclamations of surprise and horror, Mr. Gardiner readily promised every assistance in his power. Elizabeth, though expecting no less, thanked him with tears of gratitude; and all three being actuated by one spirit, everything relating to their journey was speedily settled. They were to be off as soon as possible. ""But what is to be done about Pemberley?"" cried Mrs. Gardiner. ""John told us Mr.",0.057707,-0.046813,0.003653,106,75,0.707547,0.057707,0.5288535,0.4765935,0.5018265
Pride and Prejudice.clean,1870,"Mr. Gardiner readily promised every assistance in his power. Elizabeth, though expecting no less, thanked him with tears of gratitude; and all three being actuated by one spirit, everything relating to their journey was speedily settled. They were to be off as soon as possible. ""But what is to be done about Pemberley?"" cried Mrs. Gardiner. ""John told us Mr. Darcy was here when you sent for us;--was it so?"" ""Yes; and I told him we should not be able to keep our engagement. _That_ is all settled."" ""What is all settled?"" repeated the other, as she ran into her room to prepare. ""And are they upon such terms as for her to disclose the real truth?",0.091881,-0.058964,0.039571,110,84,0.763636,0.091881,0.5459405,0.470518,0.5197855
Pride and Prejudice.clean,1871,"told us Mr. Darcy was here when you sent for us;--was it so?"" ""Yes; and I told him we should not be able to keep our engagement. _That_ is all settled."" ""What is all settled?"" repeated the other, as she ran into her room to prepare. ""And are they upon such terms as for her to disclose the real truth? Oh, that I knew how it was!"" But wishes were vain; or, at best, could serve only to amuse her in the hurry and confusion of the following hour.",0.04903,-0.042303,0.050152,85,66,0.776471,0.04903,0.524515,0.4788485,0.525076
Pride and Prejudice.clean,1872,"all settled."" ""What is all settled?"" repeated the other, as she ran into her room to prepare. ""And are they upon such terms as for her to disclose the real truth? Oh, that I knew how it was!"" But wishes were vain; or, at best, could serve only to amuse her in the hurry and confusion of the following hour. Had Elizabeth been at leisure to be idle, she would have remained certain that all employment was impossible to one so wretched as herself; but she had her share of business as well as her aunt, and amongst the rest there were notes to be written to all their friends at Lambton, with false excuses for their sudden departure.",0.056303,-0.081101,-0.009112,115,89,0.773913,0.056303,0.5281515,0.4594495,0.495444
Pride and Prejudice.clean,1873,"hour. Had Elizabeth been at leisure to be idle, she would have remained certain that all employment was impossible to one so wretched as herself; but she had her share of business as well as her aunt, and amongst the rest there were notes to be written to all their friends at Lambton, with false excuses for their sudden departure. An hour, however, saw the whole completed; and Mr.",0.067962,-0.127808,-0.014096,67,52,0.776119,0.067962,0.533981,0.436096,0.492952
Pride and Prejudice.clean,1874,"she would have remained certain that all employment was impossible to one so wretched as herself; but she had her share of business as well as her aunt, and amongst the rest there were notes to be written to all their friends at Lambton, with false excuses for their sudden departure. An hour, however, saw the whole completed; and Mr. Gardiner, meanwhile, having settled his account at the inn, nothing remained to be done but to go; and Elizabeth, after all the misery of the morning, found herself, in a shorter space of time than she could have supposed, seated in the carriage, and on the road to Longbourn. [Illustration: ""The first pleasing earnest of their welcome"" ] CHAPTER XLVII. [Illustration] ""I have been thinking it over again, Elizabeth,"" said her uncle, as they drove from the town; ""and really, upon serious consideration, I am much more inclined than I was to judge as your eldest sister does of the matter.",0.112555,-0.122636,0.041818,154,110,0.714286,0.112555,0.5562775,0.438682,0.520909
Pride and Prejudice.clean,1875,"the carriage, and on the road to Longbourn. [Illustration: ""The first pleasing earnest of their welcome"" ] CHAPTER XLVII. [Illustration] ""I have been thinking it over again, Elizabeth,"" said her uncle, as they drove from the town; ""and really, upon serious consideration, I am much more inclined than I was to judge as your eldest sister does of the matter. It appears to me so very unlikely that any young man should form such a design against a girl who is by no means unprotected or friendless, and who was actually staying in his Colonel's family, that I am strongly inclined to hope the best. Could he expect that her friends would not step forward?",0.145867,-0.101773,0.08216,108,75,0.694444,0.145867,0.5729335,0.4491135,0.54108
Pride and Prejudice.clean,1876,"sister does of the matter. It appears to me so very unlikely that any young man should form such a design against a girl who is by no means unprotected or friendless, and who was actually staying in his Colonel's family, that I am strongly inclined to hope the best. Could he expect that her friends would not step forward? Could he expect to be noticed again by the regiment, after such an affront to Colonel Forster? His temptation is not adequate to the risk."" ""Do you really think so?"" cried Elizabeth, brightening up for a moment. ""Upon my word,"" said Mrs. Gardiner, ""I begin to be of your uncle's opinion.",0.051812,-0.051899,0.049261,104,69,0.663462,0.051812,0.525906,0.4740505,0.5246305
Pride and Prejudice.clean,1877,"he expect that her friends would not step forward? Could he expect to be noticed again by the regiment, after such an affront to Colonel Forster? His temptation is not adequate to the risk."" ""Do you really think so?"" cried Elizabeth, brightening up for a moment. ""Upon my word,"" said Mrs. Gardiner, ""I begin to be of your uncle's opinion. It is really too great a violation of decency, honour, and interest, for him to be guilty of it. I cannot think so very ill of Wickham. Can you, yourself, Lizzie, so wholly give him up, as to believe him capable of it?"" ""Not perhaps of neglecting his own interest. But of every other neglect I can believe him capable.",0.076415,-0.02839,0.054976,112,82,0.732143,0.076415,0.5382075,0.485805,0.527488
Pride and Prejudice.clean,1878,"It is really too great a violation of decency, honour, and interest, for him to be guilty of it. I cannot think so very ill of Wickham. Can you, yourself, Lizzie, so wholly give him up, as to believe him capable of it?"" ""Not perhaps of neglecting his own interest. But of every other neglect I can believe him capable. If, indeed, it should be so! But I dare not hope it. Why should they not go on to Scotland, if that had been the case?"" ""In the first place,"" replied Mr. Gardiner, ""there is no absolute proof that they are not gone to Scotland."" ""Oh, but their removing from the chaise into a hackney coach is such a presumption!",0.080939,-0.040927,0.034976,111,82,0.738739,0.080939,0.5404695,0.4795365,0.517488
Pride and Prejudice.clean,1879,"If, indeed, it should be so! But I dare not hope it. Why should they not go on to Scotland, if that had been the case?"" ""In the first place,"" replied Mr. Gardiner, ""there is no absolute proof that they are not gone to Scotland."" ""Oh, but their removing from the chaise into a hackney coach is such a presumption! And, besides, no traces of them were to be found on the Barnet road."" ""Well, then,--supposing them to be in London--they may be there, though for the purpose of concealment, for no more exceptionable purpose.",0.021848,-0.051864,0.047167,90,66,0.733333,0.021848,0.510924,0.474068,0.5235835
Pride and Prejudice.clean,1880,"no absolute proof that they are not gone to Scotland."" ""Oh, but their removing from the chaise into a hackney coach is such a presumption! And, besides, no traces of them were to be found on the Barnet road."" ""Well, then,--supposing them to be in London--they may be there, though for the purpose of concealment, for no more exceptionable purpose. It is not likely that money should be very abundant on either side; and it might strike them that they could be more economically, though less expeditiously, married in London, than in Scotland."" ""But why all this secrecy? Why any fear of detection? Why must their marriage be private? Oh, no, no--this is not likely.",0.01867,-0.011418,0.050352,114,91,0.798246,0.01867,0.509335,0.494291,0.525176
Pride and Prejudice.clean,1881,"for no more exceptionable purpose. It is not likely that money should be very abundant on either side; and it might strike them that they could be more economically, though less expeditiously, married in London, than in Scotland."" ""But why all this secrecy? Why any fear of detection? Why must their marriage be private? Oh, no, no--this is not likely. His most particular friend, you see by Jane's account, was persuaded of his never intending to marry her. Wickham will never marry a woman without some money. He cannot afford it.",-0.011643,0.019229,0.108214,90,70,0.777778,-0.011643,0.4941785,0.5096145,0.554107
Pride and Prejudice.clean,1882,"expeditiously, married in London, than in Scotland."" ""But why all this secrecy? Why any fear of detection? Why must their marriage be private? Oh, no, no--this is not likely. His most particular friend, you see by Jane's account, was persuaded of his never intending to marry her. Wickham will never marry a woman without some money. He cannot afford it. And what claims has Lydia, what attractions has she beyond youth, health, and good humour, that could make him for her sake forego every chance of benefiting himself by marrying well?",0.084148,0.047213,0.055098,89,61,0.685393,0.084148,0.542074,0.5236065,0.527549
Pride and Prejudice.clean,1883,"particular friend, you see by Jane's account, was persuaded of his never intending to marry her. Wickham will never marry a woman without some money. He cannot afford it. And what claims has Lydia, what attractions has she beyond youth, health, and good humour, that could make him for her sake forego every chance of benefiting himself by marrying well? As to what restraint the apprehensions of disgrace in the corps might throw on a dishonourable elopement with her, I am not able to judge; for I know nothing of the effects that such a step might produce. But as to your other objection, I am afraid it will hardly hold good.",0.035473,0.014824,0.066108,105,74,0.704762,0.035473,0.5177365,0.507412,0.533054
Pride and Prejudice.clean,1884,"every chance of benefiting himself by marrying well? As to what restraint the apprehensions of disgrace in the corps might throw on a dishonourable elopement with her, I am not able to judge; for I know nothing of the effects that such a step might produce. But as to your other objection, I am afraid it will hardly hold good. Lydia has no brothers to step forward; and he might imagine, from my father's behaviour, from his indolence and the little attention he has ever seemed to give to what was going forward in his family, that _he_ would do as little and think as little about it, as any father could do, in such a matter."" ""But can you think that Lydia is so lost to everything but love of him, as to consent to live with him on any other terms than marriage?"" ""It does seem, and it is most shocking, indeed,"" replied Elizabeth, with tears in her eyes, ""that a sister's sense of decency and virtue in such a point should admit of doubt.",0.066264,-0.036328,0.059192,165,125,0.757576,0.066264,0.533132,0.481836,0.529596
Pride and Prejudice.clean,1885,"""But can you think that Lydia is so lost to everything but love of him, as to consent to live with him on any other terms than marriage?"" ""It does seem, and it is most shocking, indeed,"" replied Elizabeth, with tears in her eyes, ""that a sister's sense of decency and virtue in such a point should admit of doubt. But, really, I know not what to say. Perhaps I am not doing her justice. But she is very young: she has never been taught to think on serious subjects; and for the last half year, nay, for a twelvemonth, she has been given up to nothing but amusement and vanity.",0.036946,-0.06577,0.042351,105,74,0.704762,0.036946,0.518473,0.467115,0.5211755
Pride and Prejudice.clean,1886,"virtue in such a point should admit of doubt. But, really, I know not what to say. Perhaps I am not doing her justice. But she is very young: she has never been taught to think on serious subjects; and for the last half year, nay, for a twelvemonth, she has been given up to nothing but amusement and vanity. She has been allowed to dispose of her time in the most idle and frivolous manner, and to adopt any opinions that came in her way. Since the ----shire were first quartered in Meryton, nothing but love, flirtation, and officers, have been in her head.",-0.033375,-0.098328,0.027594,99,64,0.646465,-0.033375,0.4833125,0.450836,0.513797
Pride and Prejudice.clean,1887,"nay, for a twelvemonth, she has been given up to nothing but amusement and vanity. She has been allowed to dispose of her time in the most idle and frivolous manner, and to adopt any opinions that came in her way. Since the ----shire were first quartered in Meryton, nothing but love, flirtation, and officers, have been in her head. She has been doing everything in her power, by thinking and talking on the subject, to give greater--what shall I call it?--susceptibility to her feelings; which are naturally lively enough.",0.010246,-0.063491,0.026895,87,57,0.655172,0.010246,0.505123,0.4682545,0.5134475
Pride and Prejudice.clean,1888,"manner, and to adopt any opinions that came in her way. Since the ----shire were first quartered in Meryton, nothing but love, flirtation, and officers, have been in her head. She has been doing everything in her power, by thinking and talking on the subject, to give greater--what shall I call it?--susceptibility to her feelings; which are naturally lively enough. And we all know that Wickham has every charm of person and address that can captivate a woman."" ""But you see that Jane,"" said her aunt, ""does not think so ill of Wickham, as to believe him capable of the attempt."" ""Of whom does Jane ever think ill?",0.104696,-0.064043,0.050319,105,69,0.657143,0.104696,0.552348,0.4679785,0.5251595
Pride and Prejudice.clean,1889,"shall I call it?--susceptibility to her feelings; which are naturally lively enough. And we all know that Wickham has every charm of person and address that can captivate a woman."" ""But you see that Jane,"" said her aunt, ""does not think so ill of Wickham, as to believe him capable of the attempt."" ""Of whom does Jane ever think ill? And who is there, whatever might be their former conduct, that she would believe capable of such an attempt, till it were proved against them? But Jane knows, as well as I do, what Wickham really is.",0.109923,-0.049985,0.041354,91,65,0.714286,0.109923,0.5549615,0.4750075,0.5206770000000001
Pride and Prejudice.clean,1890,"aunt, ""does not think so ill of Wickham, as to believe him capable of the attempt."" ""Of whom does Jane ever think ill? And who is there, whatever might be their former conduct, that she would believe capable of such an attempt, till it were proved against them? But Jane knows, as well as I do, what Wickham really is. We both know that he has been profligate in every sense of the word; that he has neither integrity nor honour; that he is as false and deceitful as he is insinuating."" ""And do you really know all this?"" cried Mrs.",0.040426,-0.036235,0.049324,95,68,0.715789,0.040426,0.520213,0.4818825,0.524662
Pride and Prejudice.clean,1891,"attempt, till it were proved against them? But Jane knows, as well as I do, what Wickham really is. We both know that he has been profligate in every sense of the word; that he has neither integrity nor honour; that he is as false and deceitful as he is insinuating."" ""And do you really know all this?"" cried Mrs. Gardiner, whose curiosity as to the mode of her intelligence was all alive. ""I do, indeed,"" replied Elizabeth, colouring. ""I told you the other day of his infamous behaviour to Mr. Darcy; and you, yourself, when last at Longbourn, heard in what manner he spoke of the man who had behaved with such forbearance and liberality towards him.",0.063582,-0.046291,0.053848,114,79,0.692982,0.063582,0.531791,0.4768545,0.526924
Pride and Prejudice.clean,1892,"cried Mrs. Gardiner, whose curiosity as to the mode of her intelligence was all alive. ""I do, indeed,"" replied Elizabeth, colouring. ""I told you the other day of his infamous behaviour to Mr. Darcy; and you, yourself, when last at Longbourn, heard in what manner he spoke of the man who had behaved with such forbearance and liberality towards him. And there are other circumstances which I am not at liberty--which it is not worth while to relate; but his lies about the whole Pemberley family are endless. From what he said of Miss Darcy, I was thoroughly prepared to see a proud, reserved, disagreeable girl. Yet he knew to the contrary himself.",0.083923,-0.070974,0.049333,109,78,0.715596,0.083923,0.5419615,0.464513,0.5246665
Pride and Prejudice.clean,1893,"with such forbearance and liberality towards him. And there are other circumstances which I am not at liberty--which it is not worth while to relate; but his lies about the whole Pemberley family are endless. From what he said of Miss Darcy, I was thoroughly prepared to see a proud, reserved, disagreeable girl. Yet he knew to the contrary himself. He must know that she was as amiable and unpretending as we have found her."" ""But does Lydia know nothing of this? can she be ignorant of what you and Jane seem so well to understand?"" ""Oh, yes!--that, that is the worst of all. Till I was in Kent, and saw so much both of Mr.",0.083224,-0.085282,0.040541,112,85,0.758929,0.083224,0.541612,0.457359,0.5202705
Pride and Prejudice.clean,1894,"to the contrary himself. He must know that she was as amiable and unpretending as we have found her."" ""But does Lydia know nothing of this? can she be ignorant of what you and Jane seem so well to understand?"" ""Oh, yes!--that, that is the worst of all. Till I was in Kent, and saw so much both of Mr. Darcy and his relation Colonel Fitzwilliam, I was ignorant of the truth myself. And when I returned home the ----shire was to leave Meryton in a week or fortnight's time.",0.085983,-0.115542,0.008593,87,59,0.678161,0.085983,0.5429915,0.442229,0.5042965
Pride and Prejudice.clean,1895,"of what you and Jane seem so well to understand?"" ""Oh, yes!--that, that is the worst of all. Till I was in Kent, and saw so much both of Mr. Darcy and his relation Colonel Fitzwilliam, I was ignorant of the truth myself. And when I returned home the ----shire was to leave Meryton in a week or fortnight's time. As that was the case, neither Jane, to whom I related the whole, nor I, thought it necessary to make our knowledge public; for of what use could it apparently be to anyone, that the good opinion, which all the neighbourhood had of him, should then be overthrown? And even when it was settled that Lydia should go with Mrs.",0.076237,-0.099588,0.03125,113,80,0.707965,0.076237,0.5381184999999999,0.450206,0.515625
Pride and Prejudice.clean,1896,"As that was the case, neither Jane, to whom I related the whole, nor I, thought it necessary to make our knowledge public; for of what use could it apparently be to anyone, that the good opinion, which all the neighbourhood had of him, should then be overthrown? And even when it was settled that Lydia should go with Mrs. Forster, the necessity of opening her eyes to his character never occurred to me. That _she_ could be in any danger from the deception never entered my head.",0.056339,-0.072441,0.037797,81,59,0.728395,0.056339,0.5281695,0.4637795,0.5188985
Pride and Prejudice.clean,1897,"it apparently be to anyone, that the good opinion, which all the neighbourhood had of him, should then be overthrown? And even when it was settled that Lydia should go with Mrs. Forster, the necessity of opening her eyes to his character never occurred to me. That _she_ could be in any danger from the deception never entered my head. That such a consequence as _this_ should ensue, you may easily believe was far enough from my thoughts."" ""When they all removed to Brighton, therefore, you had no reason, I suppose, to believe them fond of each other?"" ""Not the slightest.",0.033742,-0.102273,0.018197,92,66,0.717391,0.033742,0.516871,0.44886349999999997,0.5090985
Pride and Prejudice.clean,1898,"character never occurred to me. That _she_ could be in any danger from the deception never entered my head. That such a consequence as _this_ should ensue, you may easily believe was far enough from my thoughts."" ""When they all removed to Brighton, therefore, you had no reason, I suppose, to believe them fond of each other?"" ""Not the slightest. I can remember no symptom of affection on either side; and had anything of the kind been perceptible, you must be aware that ours is not a family on which it could be thrown away. When first he entered the corps, she was ready enough to admire him; but so we all were.",0.023557,-0.113595,0.037215,107,79,0.738318,0.023557,0.5117785,0.4432025,0.5186075
Pride and Prejudice.clean,1899,"fond of each other?"" ""Not the slightest. I can remember no symptom of affection on either side; and had anything of the kind been perceptible, you must be aware that ours is not a family on which it could be thrown away. When first he entered the corps, she was ready enough to admire him; but so we all were. Every girl in or near Meryton was out of her senses about him for the first two months: but he never distinguished _her_ by any particular attention; and, consequently, after a moderate period of extravagant and wild admiration, her fancy for him gave way, and others of the regiment, who treated her with more distinction, again became her favourites.""",0.08141,-0.058482,0.089964,116,83,0.715517,0.08141,0.540705,0.470759,0.544982
Pride and Prejudice.clean,1900,"were. Every girl in or near Meryton was out of her senses about him for the first two months: but he never distinguished _her_ by any particular attention; and, consequently, after a moderate period of extravagant and wild admiration, her fancy for him gave way, and others of the regiment, who treated her with more distinction, again became her favourites."" It may be easily believed, that however little of novelty could be added to their fears, hopes, and conjectures, on this interesting subject by its repeated discussion, no other could detain them from it long, during the whole of the journey. From Elizabeth's thoughts it was never absent.",0.108864,-0.04621,0.045481,106,81,0.764151,0.108864,0.554432,0.476895,0.5227405
Pride and Prejudice.clean,1901,"the regiment, who treated her with more distinction, again became her favourites."" It may be easily believed, that however little of novelty could be added to their fears, hopes, and conjectures, on this interesting subject by its repeated discussion, no other could detain them from it long, during the whole of the journey. From Elizabeth's thoughts it was never absent. Fixed there by the keenest of all anguish, self-reproach, she could find no interval of ease or forgetfulness. They travelled as expeditiously as possible; and sleeping one night on the road, reached Longbourn by dinnertime the next day. It was a comfort to Elizabeth to consider that Jane could not have been wearied by long expectations.",0.098427,-0.105337,-0.01364,115,89,0.773913,0.098427,0.5492135,0.4473315,0.49318
Pride and Prejudice.clean,1902,"it was never absent. Fixed there by the keenest of all anguish, self-reproach, she could find no interval of ease or forgetfulness. They travelled as expeditiously as possible; and sleeping one night on the road, reached Longbourn by dinnertime the next day. It was a comfort to Elizabeth to consider that Jane could not have been wearied by long expectations. The little Gardiners, attracted by the sight of a chaise, were standing on the steps of the house, as they entered the paddock; and when the carriage drove up to the door, the joyful surprise that lighted up their faces and displayed itself over their whole bodies, in a variety of capers and frisks, was the first pleasing earnest of their welcome.",0.116659,-0.103388,0.000365,120,85,0.708333,0.116659,0.5583295,0.448306,0.5001825
Pride and Prejudice.clean,1903,"Gardiners, attracted by the sight of a chaise, were standing on the steps of the house, as they entered the paddock; and when the carriage drove up to the door, the joyful surprise that lighted up their faces and displayed itself over their whole bodies, in a variety of capers and frisks, was the first pleasing earnest of their welcome. Elizabeth jumped out; and after giving each of them a hasty kiss, hurried into the vestibule, where Jane, who came running downstairs from her mother's apartment, immediately met her.",0.147237,0.00978,0.041356,87,59,0.678161,0.147237,0.5736185,0.50489,0.520678
Pride and Prejudice.clean,1904,"door, the joyful surprise that lighted up their faces and displayed itself over their whole bodies, in a variety of capers and frisks, was the first pleasing earnest of their welcome. Elizabeth jumped out; and after giving each of them a hasty kiss, hurried into the vestibule, where Jane, who came running downstairs from her mother's apartment, immediately met her. Elizabeth, as she affectionately embraced her, whilst tears filled the eyes of both, lost not a moment in asking whether anything had been heard of the fugitives. ""Not yet,"" replied Jane. ""But now that my dear uncle is come, I hope everything will be well."" ""Is my father in town?"" ""Yes, he went on Tuesday, as I wrote you word."" ""And have you heard from him often?"" ""We have heard only once.",0.165011,-0.032956,0.034656,128,90,0.703125,0.165011,0.5825055,0.483522,0.517328
Pride and Prejudice.clean,1905,"both, lost not a moment in asking whether anything had been heard of the fugitives. ""Not yet,"" replied Jane. ""But now that my dear uncle is come, I hope everything will be well."" ""Is my father in town?"" ""Yes, he went on Tuesday, as I wrote you word."" ""And have you heard from him often?"" ""We have heard only once. He wrote me a few lines on Wednesday, to say that he had arrived in safety, and to give me his directions, which I particularly begged him to do. He merely added, that he should not write again, till he had something of importance to mention."" ""And my mother--how is she?",0.137949,-0.075205,0.073103,106,78,0.735849,0.137949,0.5689744999999999,0.4623975,0.5365515
Pride and Prejudice.clean,1906,"heard from him often?"" ""We have heard only once. He wrote me a few lines on Wednesday, to say that he had arrived in safety, and to give me his directions, which I particularly begged him to do. He merely added, that he should not write again, till he had something of importance to mention."" ""And my mother--how is she? How are you all?"" ""My mother is tolerably well, I trust; though her spirits are greatly shaken. She is upstairs, and will have great satisfaction in seeing you all. She does not yet leave her dressing-room. Mary and Kitty, thank Heaven! are quite well."" ""But you--how are you?"" cried Elizabeth. ""You look pale. How much you must have gone through!""",0.179489,-0.05458,0.076193,117,88,0.752137,0.179489,0.5897445,0.47271,0.5380965
Pride and Prejudice.clean,1907,"How are you all?"" ""My mother is tolerably well, I trust; though her spirits are greatly shaken. She is upstairs, and will have great satisfaction in seeing you all. She does not yet leave her dressing-room. Mary and Kitty, thank Heaven! are quite well."" ""But you--how are you?"" cried Elizabeth. ""You look pale. How much you must have gone through!"" Her sister, however, assured her of her being perfectly well; and their conversation, which had been passing while Mr. and Mrs. Gardiner were engaged with their children, was now put an end to by the approach of the whole party. Jane ran to her uncle and aunt, and welcomed and thanked them both, with alternate smiles and tears.",0.197518,-0.066247,0.053753,115,85,0.73913,0.197518,0.598759,0.4668765,0.5268765
