book,chunk_id,text,v,a,d,n_tokens,n_hits,coverage,valence_only,v01,a01,d01
Romeo and Juliet.clean,388,"my headstrong. Where have you been gadding? JULIET. Where I have learnt me to repent the sin Of disobedient opposition To you and your behests; and am enjoin'd By holy Lawrence to fall prostrate here, To beg your pardon. Pardon, I beseech you. Henceforward I am ever rul'd by you. CAPULET. Send for the County, go tell him of this. I'll have this knot knit up tomorrow morning. JULIET. I met the youthful lord at Lawrence' cell, And gave him what becomed love I might, Not stepping o'er the bounds of modesty. CAPULET. Why, I am glad on't. This is well. Stand up. This is as't should be. Let me see the County. Ay, marry.",0.096909,-0.042481,0.039896,113,77,0.681416,0.096909,0.5484545,0.4787595,0.519948
Romeo and Juliet.clean,389,"go tell him of this. I'll have this knot knit up tomorrow morning. JULIET. I met the youthful lord at Lawrence' cell, And gave him what becomed love I might, Not stepping o'er the bounds of modesty. CAPULET. Why, I am glad on't. This is well. Stand up. This is as't should be. Let me see the County. Ay, marry. Go, I say, and fetch him hither. Now afore God, this reverend holy Friar, All our whole city is much bound to him. JULIET. Nurse, will you go with me into my closet, To help me sort such needful ornaments As you think fit to furnish me tomorrow? LADY CAPULET. No, not till Thursday. There is time enough. CAPULET.",0.185976,-0.082059,0.047565,114,85,0.745614,0.185976,0.592988,0.4589705,0.5237825
Romeo and Juliet.clean,390,"marry. Go, I say, and fetch him hither. Now afore God, this reverend holy Friar, All our whole city is much bound to him. JULIET. Nurse, will you go with me into my closet, To help me sort such needful ornaments As you think fit to furnish me tomorrow? LADY CAPULET. No, not till Thursday. There is time enough. CAPULET. Go, Nurse, go with her. We'll to church tomorrow. [_Exeunt Juliet and Nurse._] LADY CAPULET. We shall be short in our provision, 'Tis now near night. CAPULET. Tush, I will stir about, And all things shall be well, I warrant thee, wife. Go thou to Juliet, help to deck up her. I'll not to bed tonight, let me alone.",0.157188,-0.116224,0.011494,112,85,0.758929,0.157188,0.578594,0.441888,0.505747
Romeo and Juliet.clean,391,"CAPULET. Go, Nurse, go with her. We'll to church tomorrow. [_Exeunt Juliet and Nurse._] LADY CAPULET. We shall be short in our provision, 'Tis now near night. CAPULET. Tush, I will stir about, And all things shall be well, I warrant thee, wife. Go thou to Juliet, help to deck up her. I'll not to bed tonight, let me alone. I'll play the housewife for this once.—What, ho!— They are all forth: well, I will walk myself To County Paris, to prepare him up Against tomorrow. My heart is wondrous light Since this same wayward girl is so reclaim'd. [_Exeunt._] SCENE III. Juliet's Chamber. Enter Juliet and Nurse. JULIET. Ay, those attires are best.",0.148437,-0.07515,0.002538,111,80,0.720721,0.148437,0.5742185,0.462425,0.501269
Romeo and Juliet.clean,392,"to bed tonight, let me alone. I'll play the housewife for this once.—What, ho!— They are all forth: well, I will walk myself To County Paris, to prepare him up Against tomorrow. My heart is wondrous light Since this same wayward girl is so reclaim'd. [_Exeunt._] SCENE III. Juliet's Chamber. Enter Juliet and Nurse. JULIET. Ay, those attires are best. But, gentle Nurse, I pray thee leave me to myself tonight; For I have need of many orisons To move the heavens to smile upon my state, Which, well thou know'st, is cross and full of sin. Enter Lady Capulet. LADY CAPULET. What, are you busy, ho? Need you my help? JULIET.",0.146815,-0.077704,0.005259,112,81,0.723214,0.146815,0.5734075,0.461148,0.5026295
Romeo and Juliet.clean,393,"and Nurse. JULIET. Ay, those attires are best. But, gentle Nurse, I pray thee leave me to myself tonight; For I have need of many orisons To move the heavens to smile upon my state, Which, well thou know'st, is cross and full of sin. Enter Lady Capulet. LADY CAPULET. What, are you busy, ho? Need you my help? JULIET. No, madam; we have cull'd such necessaries As are behoveful for our state tomorrow. So please you, let me now be left alone, And let the nurse this night sit up with you, For I am sure you have your hands full all In this so sudden business. LADY CAPULET. Good night.",0.119423,-0.091859,0.013321,108,78,0.722222,0.119423,0.5597115,0.4540705,0.5066605
Romeo and Juliet.clean,394,"you busy, ho? Need you my help? JULIET. No, madam; we have cull'd such necessaries As are behoveful for our state tomorrow. So please you, let me now be left alone, And let the nurse this night sit up with you, For I am sure you have your hands full all In this so sudden business. LADY CAPULET. Good night. Get thee to bed and rest, for thou hast need. [_Exeunt Lady Capulet and Nurse._] JULIET. Farewell. God knows when we shall meet again. I have a faint cold fear thrills through my veins That almost freezes up the heat of life. I'll call them back again to comfort me. Nurse!—What should she do here?",0.08415,-0.039,0.008738,111,80,0.720721,0.08415,0.542075,0.4805,0.504369
Romeo and Juliet.clean,395,"business. LADY CAPULET. Good night. Get thee to bed and rest, for thou hast need. [_Exeunt Lady Capulet and Nurse._] JULIET. Farewell. God knows when we shall meet again. I have a faint cold fear thrills through my veins That almost freezes up the heat of life. I'll call them back again to comfort me. Nurse!—What should she do here? My dismal scene I needs must act alone. Come, vial. What if this mixture do not work at all? Shall I be married then tomorrow morning? No, No! This shall forbid it.",0.111279,-0.041088,0.010088,89,68,0.764045,0.111279,0.5556395,0.479456,0.505044
Romeo and Juliet.clean,396,"faint cold fear thrills through my veins That almost freezes up the heat of life. I'll call them back again to comfort me. Nurse!—What should she do here? My dismal scene I needs must act alone. Come, vial. What if this mixture do not work at all? Shall I be married then tomorrow morning? No, No! This shall forbid it. Lie thou there. [_Laying down her dagger._] What if it be a poison, which the Friar Subtly hath minister'd to have me dead, Lest in this marriage he should be dishonour'd, Because he married me before to Romeo? I fear it is. And yet methinks it should not, For he hath still been tried a holy man.",0.021271,-0.050576,0.019541,114,85,0.745614,0.021271,0.5106355,0.474712,0.5097705
Romeo and Juliet.clean,397,"shall forbid it. Lie thou there. [_Laying down her dagger._] What if it be a poison, which the Friar Subtly hath minister'd to have me dead, Lest in this marriage he should be dishonour'd, Because he married me before to Romeo? I fear it is. And yet methinks it should not, For he hath still been tried a holy man. How if, when I am laid into the tomb, I wake before the time that Romeo Come to redeem me? There's a fearful point! Shall I not then be stifled in the vault, To whose foul mouth no healthsome air breathes in, And there die strangled ere my Romeo comes?",-0.078452,-0.073808,-0.034603,107,73,0.682243,-0.078452,0.460774,0.463096,0.4826985
Romeo and Juliet.clean,398,"not, For he hath still been tried a holy man. How if, when I am laid into the tomb, I wake before the time that Romeo Come to redeem me? There's a fearful point! Shall I not then be stifled in the vault, To whose foul mouth no healthsome air breathes in, And there die strangled ere my Romeo comes? Or, if I live, is it not very like, The horrible conceit of death and night, Together with the terror of the place, As in a vault, an ancient receptacle, Where for this many hundred years the bones Of all my buried ancestors are pack'd, Where bloody Tybalt, yet but green in earth, Lies festering in his shroud; where, as they say, At some hours in the night spirits resort— Alack, alack, is it not like that I, So early waking, what with loathsome smells, And shrieks like mandrakes torn out of the earth, That living mortals, hearing them, run mad.",-0.073825,-0.053742,-0.067918,154,97,0.62987,-0.073825,0.4630875,0.473129,0.466041
Romeo and Juliet.clean,399,"buried ancestors are pack'd, Where bloody Tybalt, yet but green in earth, Lies festering in his shroud; where, as they say, At some hours in the night spirits resort— Alack, alack, is it not like that I, So early waking, what with loathsome smells, And shrieks like mandrakes torn out of the earth, That living mortals, hearing them, run mad. O, if I wake, shall I not be distraught, Environed with all these hideous fears, And madly play with my forefathers' joints? And pluck the mangled Tybalt from his shroud? And, in this rage, with some great kinsman's bone, As with a club, dash out my desperate brains?",-0.057697,0.068652,-0.058182,103,66,0.640777,-0.057697,0.4711515,0.534326,0.470909
Romeo and Juliet.clean,400,"torn out of the earth, That living mortals, hearing them, run mad. O, if I wake, shall I not be distraught, Environed with all these hideous fears, And madly play with my forefathers' joints? And pluck the mangled Tybalt from his shroud? And, in this rage, with some great kinsman's bone, As with a club, dash out my desperate brains? O look, methinks I see my cousin's ghost Seeking out Romeo that did spit his body Upon a rapier's point. Stay, Tybalt, stay! Romeo, Romeo, Romeo, here's drink! I drink to thee. [_Throws herself on the bed._] SCENE IV. Hall in Capulet's House. Enter Lady Capulet and Nurse. LADY CAPULET. Hold, take these keys and fetch more spices, Nurse. NURSE.",0.036013,0.02225,-0.040724,117,76,0.649573,0.036013,0.5180065,0.511125,0.479638
Romeo and Juliet.clean,401,"O look, methinks I see my cousin's ghost Seeking out Romeo that did spit his body Upon a rapier's point. Stay, Tybalt, stay! Romeo, Romeo, Romeo, here's drink! I drink to thee. [_Throws herself on the bed._] SCENE IV. Hall in Capulet's House. Enter Lady Capulet and Nurse. LADY CAPULET. Hold, take these keys and fetch more spices, Nurse. NURSE. They call for dates and quinces in the pastry. Enter Capulet. CAPULET. Come, stir, stir, stir! The second cock hath crow'd, The curfew bell hath rung, 'tis three o'clock. Look to the bak'd meats, good Angelica; Spare not for cost. NURSE. Go, you cot-quean, go, Get you to bed; faith, you'll be sick tomorrow For this night's watching. CAPULET.",0.131662,-0.103838,-0.052074,115,68,0.591304,0.131662,0.565831,0.448081,0.473963
Romeo and Juliet.clean,402,"NURSE. They call for dates and quinces in the pastry. Enter Capulet. CAPULET. Come, stir, stir, stir! The second cock hath crow'd, The curfew bell hath rung, 'tis three o'clock. Look to the bak'd meats, good Angelica; Spare not for cost. NURSE. Go, you cot-quean, go, Get you to bed; faith, you'll be sick tomorrow For this night's watching. CAPULET. No, not a whit. What! I have watch'd ere now All night for lesser cause, and ne'er been sick. LADY CAPULET. Ay, you have been a mouse-hunt in your time; But I will watch you from such watching now. [_Exeunt Lady Capulet and Nurse._] CAPULET. A jealous-hood, a jealous-hood! Enter Servants, with spits, logs and baskets. Now, fellow, what's there?",0.076459,-0.089122,-0.053081,120,74,0.616667,0.076459,0.5382295,0.455439,0.4734595
Romeo and Juliet.clean,403,"No, not a whit. What! I have watch'd ere now All night for lesser cause, and ne'er been sick. LADY CAPULET. Ay, you have been a mouse-hunt in your time; But I will watch you from such watching now. [_Exeunt Lady Capulet and Nurse._] CAPULET. A jealous-hood, a jealous-hood! Enter Servants, with spits, logs and baskets. Now, fellow, what's there? FIRST SERVANT. Things for the cook, sir; but I know not what. CAPULET. Make haste, make haste. [_Exit First Servant._] —Sirrah, fetch drier logs. Call Peter, he will show thee where they are. SECOND SERVANT. I have a head, sir, that will find out logs And never trouble Peter for the matter. [_Exit._] CAPULET.",0.059177,-0.086557,0.002785,116,79,0.681034,0.059177,0.5295885,0.4567215,0.5013925
Romeo and Juliet.clean,404,"and baskets. Now, fellow, what's there? FIRST SERVANT. Things for the cook, sir; but I know not what. CAPULET. Make haste, make haste. [_Exit First Servant._] —Sirrah, fetch drier logs. Call Peter, he will show thee where they are. SECOND SERVANT. I have a head, sir, that will find out logs And never trouble Peter for the matter. [_Exit._] CAPULET. Mass and well said; a merry whoreson, ha. Thou shalt be loggerhead.—Good faith, 'tis day. The County will be here with music straight, For so he said he would. I hear him near. [_Play music._] Nurse! Wife! What, ho! What, Nurse, I say! Re-enter Nurse. Go waken Juliet, go and trim her up. I'll go and chat with Paris.",0.165774,-0.050369,0.050571,117,84,0.717949,0.165774,0.582887,0.4748155,0.5252855
Romeo and Juliet.clean,405,"CAPULET. Mass and well said; a merry whoreson, ha. Thou shalt be loggerhead.—Good faith, 'tis day. The County will be here with music straight, For so he said he would. I hear him near. [_Play music._] Nurse! Wife! What, ho! What, Nurse, I say! Re-enter Nurse. Go waken Juliet, go and trim her up. I'll go and chat with Paris. Hie, make haste, Make haste; the bridegroom he is come already. Make haste I say. [_Exeunt._] SCENE V. Juliet's Chamber; Juliet on the bed. Enter Nurse. NURSE. Mistress! What, mistress! Juliet! Fast, I warrant her, she. Why, lamb, why, lady, fie, you slug-abed! Why, love, I say! Madam! Sweetheart! Why, bride! What, not a word? You take your pennyworths now.",0.225988,0.015805,0.029207,119,82,0.689076,0.225988,0.612994,0.5079025,0.5146035
Romeo and Juliet.clean,406,"Hie, make haste, Make haste; the bridegroom he is come already. Make haste I say. [_Exeunt._] SCENE V. Juliet's Chamber; Juliet on the bed. Enter Nurse. NURSE. Mistress! What, mistress! Juliet! Fast, I warrant her, she. Why, lamb, why, lady, fie, you slug-abed! Why, love, I say! Madam! Sweetheart! Why, bride! What, not a word? You take your pennyworths now. Sleep for a week; for the next night, I warrant, The County Paris hath set up his rest That you shall rest but little. God forgive me! Marry and amen. How sound is she asleep! I needs must wake her. Madam, madam, madam! Ay, let the County take you in your bed, He'll fright you up, i'faith.",0.187808,-0.058474,-0.01641,116,78,0.672414,0.187808,0.593904,0.470763,0.491795
Romeo and Juliet.clean,407,"your pennyworths now. Sleep for a week; for the next night, I warrant, The County Paris hath set up his rest That you shall rest but little. God forgive me! Marry and amen. How sound is she asleep! I needs must wake her. Madam, madam, madam! Ay, let the County take you in your bed, He'll fright you up, i'faith. Will it not be? What, dress'd, and in your clothes, and down again? I must needs wake you. Lady! Lady! Lady! Alas, alas! Help, help! My lady's dead! O, well-a-day that ever I was born. Some aqua vitae, ho! My lord! My lady! Enter Lady Capulet. LADY CAPULET. What noise is here? NURSE. O lamentable day! LADY CAPULET.",0.179654,-0.142897,-0.023603,119,78,0.655462,0.179654,0.589827,0.4285515,0.4881985
Romeo and Juliet.clean,408,"up, i'faith. Will it not be? What, dress'd, and in your clothes, and down again? I must needs wake you. Lady! Lady! Lady! Alas, alas! Help, help! My lady's dead! O, well-a-day that ever I was born. Some aqua vitae, ho! My lord! My lady! Enter Lady Capulet. LADY CAPULET. What noise is here? NURSE. O lamentable day! LADY CAPULET. What is the matter? NURSE. Look, look! O heavy day! LADY CAPULET. O me, O me! My child, my only life. Revive, look up, or I will die with thee. Help, help! Call help. Enter Capulet. CAPULET. For shame, bring Juliet forth, her lord is come. NURSE. She's dead, deceas'd, she's dead; alack the day! LADY CAPULET.",0.170733,-0.06632,0.003187,118,75,0.635593,0.170733,0.5853665,0.46684,0.5015935
Romeo and Juliet.clean,409,"day! LADY CAPULET. What is the matter? NURSE. Look, look! O heavy day! LADY CAPULET. O me, O me! My child, my only life. Revive, look up, or I will die with thee. Help, help! Call help. Enter Capulet. CAPULET. For shame, bring Juliet forth, her lord is come. NURSE. She's dead, deceas'd, she's dead; alack the day! LADY CAPULET. Alack the day, she's dead, she's dead, she's dead! CAPULET. Ha! Let me see her. Out alas! She's cold, Her blood is settled and her joints are stiff. Life and these lips have long been separated. Death lies on her like an untimely frost Upon the sweetest flower of all the field. NURSE. O lamentable day! LADY CAPULET.",0.055959,-0.082811,-0.062351,117,74,0.632479,0.055959,0.5279795,0.4585945,0.4688245
Romeo and Juliet.clean,410,"LADY CAPULET. Alack the day, she's dead, she's dead, she's dead! CAPULET. Ha! Let me see her. Out alas! She's cold, Her blood is settled and her joints are stiff. Life and these lips have long been separated. Death lies on her like an untimely frost Upon the sweetest flower of all the field. NURSE. O lamentable day! LADY CAPULET. O woful time! CAPULET. Death, that hath ta'en her hence to make me wail, Ties up my tongue and will not let me speak. Enter Friar Lawrence and Paris with Musicians. FRIAR LAWRENCE. Come, is the bride ready to go to church? CAPULET. Ready to go, but never to return.",0.027985,-0.093912,-0.063441,107,68,0.635514,0.027985,0.5139925,0.453044,0.4682795
Romeo and Juliet.clean,411,"of all the field. NURSE. O lamentable day! LADY CAPULET. O woful time! CAPULET. Death, that hath ta'en her hence to make me wail, Ties up my tongue and will not let me speak. Enter Friar Lawrence and Paris with Musicians. FRIAR LAWRENCE. Come, is the bride ready to go to church? CAPULET. Ready to go, but never to return. O son, the night before thy wedding day Hath death lain with thy bride. There she lies, Flower as she was, deflowered by him. Death is my son-in-law, death is my heir; My daughter he hath wedded. I will die And leave him all; life, living, all is death's. PARIS.",0.104722,-0.028222,0.031431,107,72,0.672897,0.104722,0.552361,0.485889,0.5157155
Romeo and Juliet.clean,412,"to church? CAPULET. Ready to go, but never to return. O son, the night before thy wedding day Hath death lain with thy bride. There she lies, Flower as she was, deflowered by him. Death is my son-in-law, death is my heir; My daughter he hath wedded. I will die And leave him all; life, living, all is death's. PARIS. Have I thought long to see this morning's face, And doth it give me such a sight as this? LADY CAPULET. Accurs'd, unhappy, wretched, hateful day. Most miserable hour that e'er time saw In lasting labour of his pilgrimage.",0.09325,-0.055806,0.022597,97,72,0.742268,0.09325,0.546625,0.472097,0.5112985
Romeo and Juliet.clean,413,"is my heir; My daughter he hath wedded. I will die And leave him all; life, living, all is death's. PARIS. Have I thought long to see this morning's face, And doth it give me such a sight as this? LADY CAPULET. Accurs'd, unhappy, wretched, hateful day. Most miserable hour that e'er time saw In lasting labour of his pilgrimage. But one, poor one, one poor and loving child, But one thing to rejoice and solace in, And cruel death hath catch'd it from my sight. NURSE. O woe! O woeful, woeful, woeful day. Most lamentable day, most woeful day That ever, ever, I did yet behold! O day, O day, O day, O hateful day.",0.060456,-0.084678,-0.053989,115,90,0.782609,0.060456,0.530228,0.457661,0.4730055
Romeo and Juliet.clean,414,"labour of his pilgrimage. But one, poor one, one poor and loving child, But one thing to rejoice and solace in, And cruel death hath catch'd it from my sight. NURSE. O woe! O woeful, woeful, woeful day. Most lamentable day, most woeful day That ever, ever, I did yet behold! O day, O day, O day, O hateful day. Never was seen so black a day as this. O woeful day, O woeful day. PARIS. Beguil'd, divorced, wronged, spited, slain. Most detestable death, by thee beguil'd, By cruel, cruel thee quite overthrown. O love! O life! Not life, but love in death! CAPULET. Despis'd, distressed, hated, martyr'd, kill'd. Uncomfortable time, why cam'st thou now To murder, murder our solemnity?",-0.093965,-0.021176,-0.105165,120,85,0.708333,-0.093965,0.4530175,0.489412,0.4474175
Romeo and Juliet.clean,415,"Never was seen so black a day as this. O woeful day, O woeful day. PARIS. Beguil'd, divorced, wronged, spited, slain. Most detestable death, by thee beguil'd, By cruel, cruel thee quite overthrown. O love! O life! Not life, but love in death! CAPULET. Despis'd, distressed, hated, martyr'd, kill'd. Uncomfortable time, why cam'st thou now To murder, murder our solemnity? O child! O child! My soul, and not my child, Dead art thou. Alack, my child is dead, And with my child my joys are buried. FRIAR LAWRENCE. Peace, ho, for shame. Confusion's cure lives not In these confusions.",-0.070295,0.000148,-0.078607,99,61,0.616162,-0.070295,0.4648525,0.500074,0.4606965
Romeo and Juliet.clean,416,"but love in death! CAPULET. Despis'd, distressed, hated, martyr'd, kill'd. Uncomfortable time, why cam'st thou now To murder, murder our solemnity? O child! O child! My soul, and not my child, Dead art thou. Alack, my child is dead, And with my child my joys are buried. FRIAR LAWRENCE. Peace, ho, for shame. Confusion's cure lives not In these confusions. Heaven and yourself Had part in this fair maid, now heaven hath all, And all the better is it for the maid. Your part in her you could not keep from death, But heaven keeps his part in eternal life.",0.121984,-0.054081,-0.036371,96,62,0.645833,0.121984,0.560992,0.4729595,0.4818145
Romeo and Juliet.clean,417,"with my child my joys are buried. FRIAR LAWRENCE. Peace, ho, for shame. Confusion's cure lives not In these confusions. Heaven and yourself Had part in this fair maid, now heaven hath all, And all the better is it for the maid. Your part in her you could not keep from death, But heaven keeps his part in eternal life. The most you sought was her promotion, For 'twas your heaven she should be advanc'd, And weep ye now, seeing she is advanc'd Above the clouds, as high as heaven itself? O, in this love, you love your child so ill That you run mad, seeing that she is well.",0.219443,-0.053629,0.0137,104,70,0.673077,0.219443,0.6097215,0.4731855,0.50685
Romeo and Juliet.clean,418,"from death, But heaven keeps his part in eternal life. The most you sought was her promotion, For 'twas your heaven she should be advanc'd, And weep ye now, seeing she is advanc'd Above the clouds, as high as heaven itself? O, in this love, you love your child so ill That you run mad, seeing that she is well. She's not well married that lives married long, But she's best married that dies married young. Dry up your tears, and stick your rosemary On this fair corse, and, as the custom is, And in her best array bear her to church; For though fond nature bids us all lament, Yet nature's tears are reason's merriment. CAPULET.",0.138207,0.004793,0.050829,113,82,0.725664,0.138207,0.5691035,0.5023965,0.5254145
Romeo and Juliet.clean,419,"she is well. She's not well married that lives married long, But she's best married that dies married young. Dry up your tears, and stick your rosemary On this fair corse, and, as the custom is, And in her best array bear her to church; For though fond nature bids us all lament, Yet nature's tears are reason's merriment. CAPULET. All things that we ordained festival Turn from their office to black funeral: Our instruments to melancholy bells, Our wedding cheer to a sad burial feast; Our solemn hymns to sullen dirges change; Our bridal flowers serve for a buried corse, And all things change them to the contrary. FRIAR LAWRENCE.",0.074576,-0.018765,0.032765,109,85,0.779817,0.074576,0.537288,0.4906175,0.5163825
Romeo and Juliet.clean,420,"all lament, Yet nature's tears are reason's merriment. CAPULET. All things that we ordained festival Turn from their office to black funeral: Our instruments to melancholy bells, Our wedding cheer to a sad burial feast; Our solemn hymns to sullen dirges change; Our bridal flowers serve for a buried corse, And all things change them to the contrary. FRIAR LAWRENCE. Sir, go you in, and, madam, go with him, And go, Sir Paris, everyone prepare To follow this fair corse unto her grave. The heavens do lower upon you for some ill; Move them no more by crossing their high will. [_Exeunt Capulet, Lady Capulet, Paris and Friar._] FIRST MUSICIAN. Faith, we may put up our pipes and be gone.",0.070174,-0.055728,0.030217,117,92,0.786325,0.070174,0.535087,0.472136,0.5151085
Romeo and Juliet.clean,421,"Sir, go you in, and, madam, go with him, And go, Sir Paris, everyone prepare To follow this fair corse unto her grave. The heavens do lower upon you for some ill; Move them no more by crossing their high will. [_Exeunt Capulet, Lady Capulet, Paris and Friar._] FIRST MUSICIAN. Faith, we may put up our pipes and be gone. NURSE. Honest good fellows, ah, put up, put up, For well you know this is a pitiful case. FIRST MUSICIAN. Ay, by my troth, the case may be amended. [_Exit Nurse._] Enter Peter. PETER. Musicians, O, musicians, 'Heart's ease,' 'Heart's ease', O, and you will have me live, play 'Heart's ease.' FIRST MUSICIAN. Why 'Heart's ease'? PETER.",0.179975,-0.094329,0.046481,111,79,0.711712,0.179975,0.5899875,0.4528355,0.5232405
Romeo and Juliet.clean,422,"and be gone. NURSE. Honest good fellows, ah, put up, put up, For well you know this is a pitiful case. FIRST MUSICIAN. Ay, by my troth, the case may be amended. [_Exit Nurse._] Enter Peter. PETER. Musicians, O, musicians, 'Heart's ease,' 'Heart's ease', O, and you will have me live, play 'Heart's ease.' FIRST MUSICIAN. Why 'Heart's ease'? PETER. O musicians, because my heart itself plays 'My heart is full'. O play me some merry dump to comfort me. FIRST MUSICIAN. Not a dump we, 'tis no time to play now. PETER. You will not then? FIRST MUSICIAN. No. PETER. I will then give it you soundly. FIRST MUSICIAN. What will you give us? PETER.",0.234583,-0.081917,0.079875,111,72,0.648649,0.234583,0.6172915,0.4590415,0.5399375
Romeo and Juliet.clean,423,"Why 'Heart's ease'? PETER. O musicians, because my heart itself plays 'My heart is full'. O play me some merry dump to comfort me. FIRST MUSICIAN. Not a dump we, 'tis no time to play now. PETER. You will not then? FIRST MUSICIAN. No. PETER. I will then give it you soundly. FIRST MUSICIAN. What will you give us? PETER. No money, on my faith, but the gleek! I will give you the minstrel. FIRST MUSICIAN. Then will I give you the serving-creature. PETER. Then will I lay the serving-creature's dagger on your pate. I will carry no crotchets. I'll re you, I'll fa you. Do you note me? FIRST MUSICIAN.",0.198571,-0.070159,0.159619,112,63,0.5625,0.198571,0.5992855,0.4649205,0.5798095
Romeo and Juliet.clean,424,"soundly. FIRST MUSICIAN. What will you give us? PETER. No money, on my faith, but the gleek! I will give you the minstrel. FIRST MUSICIAN. Then will I give you the serving-creature. PETER. Then will I lay the serving-creature's dagger on your pate. I will carry no crotchets. I'll re you, I'll fa you. Do you note me? FIRST MUSICIAN. And you re us and fa us, you note us. SECOND MUSICIAN. Pray you put up your dagger, and put out your wit. PETER. Then have at you with my wit. I will dry-beat you with an iron wit, and put up my iron dagger.",0.154317,-0.09827,0.188556,104,63,0.605769,0.154317,0.5771585,0.450865,0.594278
Romeo and Juliet.clean,425,"carry no crotchets. I'll re you, I'll fa you. Do you note me? FIRST MUSICIAN. And you re us and fa us, you note us. SECOND MUSICIAN. Pray you put up your dagger, and put out your wit. PETER. Then have at you with my wit. I will dry-beat you with an iron wit, and put up my iron dagger. Answer me like men. 'When griping griefs the heart doth wound, And doleful dumps the mind oppress, Then music with her silver sound'— Why 'silver sound'? Why 'music with her silver sound'? What say you, Simon Catling? FIRST MUSICIAN. Marry, sir, because silver hath a sweet sound. PETER. Prates. What say you, Hugh Rebeck? SECOND MUSICIAN.",0.143667,-0.047747,0.093733,113,75,0.663717,0.143667,0.5718335,0.4761265,0.5468665
Romeo and Juliet.clean,426,"up my iron dagger. Answer me like men. 'When griping griefs the heart doth wound, And doleful dumps the mind oppress, Then music with her silver sound'— Why 'silver sound'? Why 'music with her silver sound'? What say you, Simon Catling? FIRST MUSICIAN. Marry, sir, because silver hath a sweet sound. PETER. Prates. What say you, Hugh Rebeck? SECOND MUSICIAN. I say 'silver sound' because musicians sound for silver. PETER. Prates too! What say you, James Soundpost? THIRD MUSICIAN. Faith, I know not what to say. PETER. O, I cry you mercy, you are the singer. I will say for you.",0.172537,-0.028537,0.053433,101,67,0.663366,0.172537,0.5862685,0.4857315,0.5267165
Romeo and Juliet.clean,427,"FIRST MUSICIAN. Marry, sir, because silver hath a sweet sound. PETER. Prates. What say you, Hugh Rebeck? SECOND MUSICIAN. I say 'silver sound' because musicians sound for silver. PETER. Prates too! What say you, James Soundpost? THIRD MUSICIAN. Faith, I know not what to say. PETER. O, I cry you mercy, you are the singer. I will say for you. It is 'music with her silver sound' because musicians have no gold for sounding. 'Then music with her silver sound With speedy help doth lend redress.' [_Exit._] FIRST MUSICIAN. What a pestilent knave is this same! SECOND MUSICIAN. Hang him, Jack. Come, we'll in here, tarry for the mourners, and stay dinner. [_Exeunt._] ACT V SCENE I. Mantua. A Street.",0.147867,-0.058036,0.046554,120,83,0.691667,0.147867,0.5739335,0.470982,0.523277
Romeo and Juliet.clean,428,"It is 'music with her silver sound' because musicians have no gold for sounding. 'Then music with her silver sound With speedy help doth lend redress.' [_Exit._] FIRST MUSICIAN. What a pestilent knave is this same! SECOND MUSICIAN. Hang him, Jack. Come, we'll in here, tarry for the mourners, and stay dinner. [_Exeunt._] ACT V SCENE I. Mantua. A Street. Enter Romeo. ROMEO. If I may trust the flattering eye of sleep, My dreams presage some joyful news at hand. My bosom's lord sits lightly in his throne; And all this day an unaccustom'd spirit Lifts me above the ground with cheerful thoughts.",0.168648,-0.060141,0.043845,101,71,0.70297,0.168648,0.584324,0.4699295,0.5219225
Romeo and Juliet.clean,429,"in here, tarry for the mourners, and stay dinner. [_Exeunt._] ACT V SCENE I. Mantua. A Street. Enter Romeo. ROMEO. If I may trust the flattering eye of sleep, My dreams presage some joyful news at hand. My bosom's lord sits lightly in his throne; And all this day an unaccustom'd spirit Lifts me above the ground with cheerful thoughts. I dreamt my lady came and found me dead,— Strange dream, that gives a dead man leave to think!— And breath'd such life with kisses in my lips, That I reviv'd, and was an emperor. Ah me, how sweet is love itself possess'd, When but love's shadows are so rich in joy. Enter Balthasar. News from Verona! How now, Balthasar?",0.231843,-0.061043,0.048857,117,70,0.598291,0.231843,0.6159215,0.4694785,0.5244285
Romeo and Juliet.clean,430,"I dreamt my lady came and found me dead,— Strange dream, that gives a dead man leave to think!— And breath'd such life with kisses in my lips, That I reviv'd, and was an emperor. Ah me, how sweet is love itself possess'd, When but love's shadows are so rich in joy. Enter Balthasar. News from Verona! How now, Balthasar? Dost thou not bring me letters from the Friar? How doth my lady? Is my father well? How fares my Juliet? That I ask again; For nothing can be ill if she be well. BALTHASAR. Then she is well, and nothing can be ill. Her body sleeps in Capel's monument, And her immortal part with angels lives.",0.162757,-0.068986,0.036357,113,70,0.619469,0.162757,0.5813785,0.465507,0.5181785
Romeo and Juliet.clean,431,"How now, Balthasar? Dost thou not bring me letters from the Friar? How doth my lady? Is my father well? How fares my Juliet? That I ask again; For nothing can be ill if she be well. BALTHASAR. Then she is well, and nothing can be ill. Her body sleeps in Capel's monument, And her immortal part with angels lives. I saw her laid low in her kindred's vault, And presently took post to tell it you. O pardon me for bringing these ill news, Since you did leave it for my office, sir. ROMEO. Is it even so? Then I defy you, stars! Thou know'st my lodging. Get me ink and paper, And hire post-horses. I will hence tonight.",0.077608,-0.121095,-0.009027,114,74,0.649123,0.077608,0.538804,0.4394525,0.4954865
